Date,RealTRP,ret
1995.04,412019.62010000116,0.028770392716845894
1995.05,424978.0098499413,0.03145090456322208
1995.06,437626.6058113665,0.029762942242332446
1995.07,453156.7313981461,0.03548716047093725
1995.08,454295.1368181159,0.0025121670739778335
1995.09,470266.35113589745,0.03515603189073069
1995.1,473018.7935379229,0.005852943540138655
1995.11,484494.3538948122,0.024260263045910557
1995.12,501245.6134863603,0.03457472611782997
1996.01,499140.9989800052,-0.004198768926308771
1996.02,526912.9238023461,0.05563943831320772
1996.03,523160.48138093454,-0.007121560796673809
1996.04,522182.88227618195,-0.0018686409611293753
1996.05,533459.2701961453,0.021594710019619656
1996.06,539939.0673316865,0.012146751397081657
1996.07,520180.6089859347,-0.03659386686611832
1996.08,535166.2166706789,0.028808470415607967
1996.09,544275.2133400766,0.017020873862452657
1996.1,564912.0331415207,0.037916148477167066
1996.11,592334.6657022461,0.04854319071276647
1996.12,599437.5501150081,0.01199133669534791
1997.01,617022.8338204568,0.02933630651278807
1997.02,641918.4503267182,0.04034796630152848
1997.03,636323.6738283398,-0.008715712245894736
1997.04,613890.1511422843,-0.03525489245290503
1997.05,670898.5314778587,0.0928641390149314
1997.06,705823.7205729899,0.05205733424128667
1997.07,745383.0574543285,0.056047049324474685
1997.08,746583.7349147196,0.001610819361110405
1997.09,753612.2199324059,0.009414195205430076
1997.1,764119.6942721481,0.013942813109751206
1997.11,755788.184440988,-0.010903409365853545
1997.12,776665.9237923694,0.027623796959492575
1998.01,777065.4155096621,0.0005143675099610334
1998.02,825285.64564806,0.06205427390790663
1998.03,867527.18205276,0.0511841404578528
1998.04,895423.5787736282,0.032156222073479235
1998.05,891797.3277301858,-0.004049760503748279
1998.06,891747.0810045338,-5.634321172487411e-05
1998.07,930450.1802094922,0.04340143077492353
1998.08,864533.4188715672,-0.07084394494188151
1998.09,821183.3611961268,-0.050142720604164914
1998.1,829756.7069547289,0.01044023316073317
1998.11,920818.5079952334,0.1097451822651827
1998.12,959195.8612783579,0.04167743474952301
1999.01,1005165.5449910128,0.04792523150734751
1999.02,1003279.3106227558,-0.0018765410112360215
1999.03,1029486.7300001406,0.026121758018828656
1999.04,1065491.1173035111,0.03497314365904036
1999.05,1064438.0737858925,-0.00098831750027506
1999.06,1057926.1913250408,-0.006117671493740207
1999.07,1102457.274423714,0.04209280710112551
1999.08,1058311.0595050068,-0.04004347011251186
1999.09,1046973.9482397411,-0.010712456572615103
1999.1,1031808.996191997,-0.014484555296949586
1999.11,1104473.2830531278,0.07042416486898873
1999.12,1135496.066348087,0.0280883057752217
2000.01,1130787.6958867488,-0.004146531723778657
2000.02,1096272.9370766482,-0.030522757663218658
2000.03,1130159.9177598527,0.03091108020377531
2000.04,1145590.4555626414,0.013653410955658751
2000.05,1111770.1571972556,-0.02952215444984252
2000.06,1140951.9761388425,0.026248068229456356
2000.07,1147982.8544875574,0.006162291223254179
2000.08,1158762.9997357398,0.0093905106736063
2000.09,1140305.7317080442,-0.01592842370001879
2000.1,1078982.3174573726,-0.05377804613751813
2000.11,1070029.8032298223,-0.0082971834502783
2000.12,1035096.840531971,-0.032646719364645915
2001.01,1033267.9754495597,-0.0017668540863010618
2001.02,1007161.914064194,-0.025265528406614335
2001.03,913627.3734393131,-0.09286941783515368
2001.04,914089.3130467307,0.000505610515672883
2001.05,972568.3115235501,0.06397514733205267
2001.06,947731.0854755753,-0.025537770204610788
2001.07,925118.9971245698,-0.023859181889827608
2001.08,906193.6161526324,-0.020457239588378195
2001.09,800663.5208968751,-0.1164542470557226
2001.1,828946.3995575497,0.035324300311563084
2001.11,872306.9352837587,0.05230800899714705
2001.12,888601.7058710555,0.018680088313176357
2002.01,883955.1882609477,-0.005229021708385129
2002.02,850954.5378491692,-0.03733294498412576
2002.03,888041.7182594428,0.0435830338292964
2002.04,852073.2122452621,-0.04050317150040972
2002.05,828048.181881019,-0.028195969570426582
2002.06,778593.3666057759,-0.05972456235928214
2002.07,694051.6896184395,-0.10858258060416048
2002.08,699619.595425229,0.00802232152168747
2002.09,665224.059930567,-0.04916319628491306
2002.1,655050.193529885,-0.015293894213242898
2002.11,698456.7954627916,0.06626454333064213
2002.12,692761.527785725,-0.008154072970673831
2003.01,688179.8615790969,-0.006613626800657468
2003.02,639113.081437561,-0.07129935483573624
2003.03,643608.6382242694,0.007034055345255252
2003.04,679102.5333784213,0.05514825787932298
2003.05,716346.0643001938,0.054842279466242205
2003.06,756382.3103660678,0.05588953169580946
2003.07,760071.0169626292,0.0048767753370331235
2003.08,755938.3534981037,-0.0054372070139449
2003.09,777317.3529819457,0.028281405996812836
2003.1,793954.3661647119,0.02140311562445274
2003.11,805760.5851889146,0.014870148118504511
2003.12,831365.825396827,0.031777727377803044
2004.01,868167.3128129366,0.04426629805061277
2004.02,872901.482979326,0.005453061980703167
2004.03,853750.0692619792,-0.02193994865489357
2004.04,859276.6250427471,0.0064732712531963
2004.05,832384.4752783489,-0.03129626592956647
2004.06,853475.4814184863,0.02533805803271938
2004.07,835701.3818535502,-0.02082555381133544
2004.08,823682.304122115,-0.01438202447957837
2004.09,844830.7720149049,0.025675515653246883
2004.1,841273.3219212054,-0.004210843415676124
2004.11,880979.2055871614,0.04719736455600443
2004.12,908342.3139753677,0.031059879977495264
2005.01,894223.7768009308,-0.01554319000360882
2005.02,904059.3219731989,0.01099897523129445
2005.03,894767.5313375616,-0.010277855014377946
2005.04,867394.3862725403,-0.030592465759348597
2005.05,879900.4540337777,0.014417971754440151
2005.06,898640.6777712653,0.021298118044576153
2005.07,910683.4750561437,0.013401126370938377
2005.08,908866.6228232437,-0.001995042495734234
2005.09,900416.7162822046,-0.009297190950626977
2005.1,875042.456939339,-0.028180573376775153
2005.11,917089.106047216,0.04805098172601219
2005.12,940576.1389504562,0.025610415333001457
2006.01,947164.5802454861,0.007004686832032148
2006.02,945112.0675361638,-0.0021670074579756005
2006.03,953888.539179373,0.009286170333311583
2006.04,953405.1925817048,-0.0005067118198986975
2006.05,941247.586676216,-0.012751772279074203
2006.06,913987.3452652832,-0.028961818119710214
2006.07,917867.5507826462,0.004245360220208161
2006.08,937074.3027844448,0.020925406923277157
2006.09,965541.9967713212,0.030379334810790137
2006.1,1005924.541173391,0.04182370579126049
2006.11,1027603.2010181622,0.02155098017539503
2006.12,1048134.3762592823,0.01997967232953113
2007.01,1052196.808395389,0.0038758695718055236
2007.02,1063313.7742986686,0.010565481490324213
2007.03,1027663.4298749029,-0.03352758638651099
2007.04,1063726.091210127,0.035091899046766795
2007.05,1093138.9176687754,0.027650752107798215
2007.06,1094801.1366821448,0.0015205926589039187
2007.07,1101388.5154376007,0.006016963752357052
2007.08,1057072.8605421828,-0.04023616941185415
2007.09,1086596.9294337574,0.027930022606418525
2007.1,1116730.1410603751,0.027731729043556808
2007.11,1056794.7814900025,-0.053670405558734036
2007.12,1070613.5147805635,0.013076080174315052
2008.01,994643.7020021157,-0.07095913859635794
2008.02,976264.0576679328,-0.018478621336652012
2008.03,942463.0948292334,-0.03462276683568799
2008.04,976544.9891708916,0.036162577111662486
2008.05,993214.3428975736,0.017069724294868083
2008.06,941556.6781388232,-0.05201059079357018
2008.07,879707.7976580402,-0.06568789953573462
2008.08,901876.9569809798,0.025200594313200764
2008.09,859349.3780125699,-0.04715452439407075
2008.1,692805.1632656127,-0.19380268259706723
2008.11,645541.7236887901,-0.0682203916524542
2008.12,649987.608430392,0.006887060244838983
2009.01,640057.5794369483,-0.015277258927170911
2009.02,594179.6524265991,-0.0716778122535594
2009.03,559003.544472505,-0.05920113186380016
2009.04,626284.8768694481,0.1203594021222747
2009.05,666036.0579953599,0.06347140509700999
2009.06,679274.5735996221,0.019876574917141232
2009.07,689011.3275941876,0.014334047486818546
2009.08,743262.5902298844,0.07873783849842542
2009.09,769878.1264531462,0.035809062063825836
2009.1,787590.0964719264,0.023006199825912566
2009.11,803485.5969378528,0.02018245345787295
2009.12,822788.5723272844,0.02402404655789314
2010.01,831102.7797685683,0.010104913608324662
2010.02,806801.947366612,-0.02923926257198084
2010.03,851244.5289731168,0.05508487151222741
2010.04,884509.3937086678,0.0390779189802013
2010.05,831837.0780826951,-0.05954975266585061
2010.06,803147.3597080284,-0.0344895883227444
2010.07,801706.958195936,-0.0017934461150640457
2010.08,807522.0687981363,0.007253411664638554
2010.09,834265.9582701322,0.03311846264684726
2010.1,871376.7638111837,0.04448318329804746
2010.11,892714.3472904699,0.02448720733148879
2010.12,924286.9300487313,0.03536694896199344
2011.01,951768.5123682924,0.02973273928920772
2011.02,976954.1544557654,0.026461940860812216
2011.03,956770.7591059081,-0.02065951125526555
2011.04,971781.2968381599,0.015688750507257376
2011.05,973625.9472311368,0.0018982155748199503
2011.06,938989.9385296411,-0.03557424573574264
2011.07,967274.8948965521,0.030122747013884066
2011.08,864305.6796094049,-0.10645289754797116
2011.09,856201.0954817323,-0.009376988163881106
2011.1,883897.5270890915,0.03234804504866484
2011.11,900301.961361372,0.018559203719354933
2011.12,916585.6783254076,0.018086950448727768
2012.01,956233.1507696598,0.043255609793825034
2012.02,991689.8000019413,0.03707950221527345
2012.03,1012616.8802701636,0.021102445813379722
2012.04,1009200.77041258,-0.0033735462287298734
2012.05,979175.5122547785,-0.029751521241433987
2012.06,969332.4814499146,-0.010052366181215078
2012.07,999302.0110738648,0.030917698723065712
2012.08,1027463.3030034926,0.028180961928982118
2012.09,1053828.09808146,0.02566008440486134
2012.1,1051982.67870983,-0.0017511578738408362
2012.11,1027032.6407529885,-0.02371715662413809
2012.12,1052243.8176023003,0.02454759064992107
2013.01,1093944.1435963497,0.0396299082935645
2013.02,1110389.6284482183,0.015033203430116604
2013.03,1137662.5870035319,0.024561611398899563
2013.04,1155426.6928537646,0.015614564505475492
2013.05,1206155.2818165058,0.043904636509173756
2013.06,1189841.607088107,-0.013525351979415179
2013.07,1228103.9322863899,0.03215749472059737
2013.08,1229749.0394704624,0.0013395504572726313
2013.09,1242990.903918262,0.010767940468163983
2013.1,1272601.2394504272,0.023821844101050926
2013.11,1324440.7670313942,0.04073509122414021
2013.12,1344721.8372840534,0.015312931131014063
2014.01,1352729.2918327064,0.005954729317719565
2014.02,1346018.3730907866,-0.004961021234949126
2014.03,1373838.552824273,0.020668499249088645
2014.04,1372109.9553220056,-0.0012582246281515053
2014.05,1388305.857367953,0.011803647355759228
2014.06,1430041.0748334571,0.03006197607249783
2014.07,1452021.1588607598,0.015370246641245977
2014.08,1448263.7782600145,-0.002587689978080898
2014.09,1472928.6830326247,0.01703067158266114
2014.1,1437577.4873143896,-0.024000616000939168
2014.11,1527869.8493365746,0.06280869227499153
2014.12,1546342.466165548,0.012090438748427745
2015.01,1536436.3100317277,-0.006406185143698839
2015.02,1573074.3767279885,0.023846134367589977
2015.03,1564661.6051665505,-0.0053479807985535865
2015.04,1575222.9484260203,0.006749921660118785
2015.05,1582595.4367676652,0.00468028246351504
2015.06,1570222.3064279417,-0.007818252253396274
2015.07,1568882.74616227,-0.000853102302895592
2015.08,1533034.015901482,-0.02284984671319734
2015.09,1466237.3579725693,-0.04357154325087409
2015.1,1530243.132899929,0.04365307880019054
