Date,gold,Newmont,Agnico,Kinross,Zijin,Shandong Gold,Zhaojin
2023-04-07,109.6941307014261,90.35807017055212,83.68391207842747,72.14906630315525,117.26786947664347,103.51290376863629,136.81705141287702
2023-04-14,109.16525695564849,85.96603277806773,86.37765475074956,76.4436617332805,126.82033553530907,113.13044991144052,148.76986628269358
2023-04-21,107.92759535191705,82.66765495539275,83.28427844346163,71.00384846195236,120.9069104837346,106.33182888851856,137.03049988578545
2023-04-28,108.50553416261634,82.28574799969269,83.96511987590667,72.29222923041102,116.72200669160031,106.53911549727557,133.18852035679575
2023-05-05,109.99400530331323,84.57723985479545,88.5237812855067,76.15735014157619,114.44762264711703,109.35804061715784,144.2875723294326
2023-05-12,109.83588827301686,79.75119840867568,83.99473086202917,75.87103854987187,99.89149652720651,99.45032418836784,122.7298034713995
2023-05-19,107.88397456576719,75.79314358943992,79.9688861326006,73.72375153191464,99.0727023496418,101.89617089797713,118.24749918665387
2023-05-26,105.99749203774229,70.61990749256654,75.49904561003248,67.8544851358372,98.25392712630415,103.05689278701765,116.53996306080978
2023-06-02,106.4500327355564,73.79833167564416,77.50716660102877,69.87902643504343,105.44100989638103,108.36312682767229,126.144896386057
2023-06-09,106.98435076010584,72.69371710860534,76.04506229563606,69.87902643504343,106.53272598935379,105.29546918590889,121.93381423639325
2023-06-16,106.7771686648878,76.8491695217084,76.0898167722154,70.31126793860004,111.31798596932296,99.1601457533626,117.00503484241543
2023-06-23,104.63442566552814,72.90412465669867,73.27001314266658,66.42110153799415,107.06144467602299,96.79721531706001,110.79048152053832
2023-06-30,104.74347097530527,74.7977353085074,74.56801367682318,68.72639193409728,105.21076342319407,97.3361262739464,104.79021352182644
2023-07-07,105.02153518411745,74.06133037056746,72.19580309841005,66.13294291275761,106.8763661259152,97.29466406278331,108.00463801008992
2023-07-14,106.86985451595936,78.86549762287301,78.47694752137758,72.9047240913433,116.40732861398352,104.88091226643381,121.5052229270935
2023-07-21,107.09885365984985,75.7620901103655,77.7160369201798,72.47248258778669,115.94467488572498,105.3773505337404,123.00528217815798
2023-07-28,106.88621397466494,74.37694169270745,76.56723205784584,70.0231164447671,118.35054440330957,103.42360681306924,117.43361582023051
2023-08-04,105.75214009074374,71.65923600422133,72.44943996547597,71.31982669262973,118.90576109940582,101.46986309239807,110.36187987975393
2023-08-11,104.29638786745802,70.4669814593474,73.18049211817234,73.19287558517622,115.66706179912008,101.42828679496212,112.50483642625267
2023-08-18,102.83517805420546,66.97781484178729,68.95825279489141,66.56518441631422,111.78065865180858,99.05886973914582,108.00463801008992
2023-08-25,104.1982444264196,67.1706943943136,70.58449104985914,69.74225324541263,113.81640897763174,107.04011721549634,112.50483642625267
2023-09-01,105.76304861507997,68.94155179612191,72.39720729651877,72.93213720677898,118.44307893980668,109.11856538141689,118.71938974812977
2023-09-08,104.59626246934515,68.61369665354907,71.25401560521905,69.16228471629672,119.18336470889719,108.07933722394687,116.576433201631
2023-09-15,104.88522854689603,71.44826996607317,73.8262119998129,75.10705841368345,121.68175928586538,108.74443574762975,129.43413115468496
2023-09-22,104.97792105356511,72.17462208302614,73.78107727616349,72.20715871687507,119.64602791426928,106.04245720644279,122.57670120034288
2023-09-29,100.76331716843994,65.46028280074742,68.36595460876048,66.11740358431476,112.24332185718066,104.37969052468685,117.00503484241543
2023-10-06,99.78736031481509,66.9661438316671,67.83947537975668,66.69737211343067,112.24332185718066,104.37969052468685,110.36187987975393
2023-10-13,105.08696636334224,69.85383098043144,73.10417713477797,74.23709135720237,111.22546090993937,105.21106979105505,116.79072885628088
2023-10-20,108.09116331658275,68.73771724636622,74.90922204769083,77.42695392435792,107.80171149088642,104.17184978260454,117.21930983409598
2023-10-27,108.42375018028349,69.0389080688853,73.38997807543679,76.99196683041558,111.13293585055577,102.67538014157292,114.86207829591666
2023-11-03,108.58186721057986,69.12747886347846,74.3977957741272,80.47184931914707,112.61346000316914,97.56237565105572,103.93304123471158
2023-11-10,105.37048150652379,60.588409369486925,70.78771198396927,75.10705841368345,109.00464151112197,94.27843488301879,98.2542270494592
2023-11-17,108.04209159606353,64.39731870356701,72.77327164880863,77.13696965979996,110.76280718168081,94.61098821936997,101.3614933789131
2023-11-24,109.16525695564849,66.59409637347346,74.9393219229034,80.90682215028221,109.65239274371534,93.19764672615179,102.11152817018765
2023-12-01,112.91641827422087,73.71634819964645,82.43084709088357,86.5675449109056,111.41052050582007,96.27373860308694,107.04030756416549
2023-12-08,108.95262392606111,69.92319114916418,77.65686323327705,83.79855638996939,107.98677108676715,94.69411636718341,101.57578903356297
2023-12-15,110.1957364641619,73.12590248949806,81.8549417784397,87.87918118650153,108.26437469625851,91.45175189658242,98.78996618608387
2023-12-22,112.1585586957478,75.255095702641,83.81000924966087,89.7737597865143,112.33587534790483,91.86743338074704,99.86142379636395
2023-12-29,112.44751811770118,74.05631112020289,83.12800293333454,88.17064165160456,115.77377409745657,95.06824600097055,104.04018906203653
2024-01-05,111.35707167552738,72.17761501690971,79.76348028675457,83.21559267134178,115.86668771849484,94.98510155511813,96.64701997106978
2024-01-12,111.5915150981897,67.34669752300353,79.67255898733566,85.83885809113006,113.35795361066654,92.65724449869882,91.71824057709193
2024-01-19,110.49016013167967,61.87164767239604,74.7773125283865,78.69776291434792,110.75627745045932,86.92073407997366,84.21790816157326
2024-01-26,109.96129304149957,61.20963647381122,74.83794081122393,80.73809314112299,113.54379032985662,85.79835332763174,83.68216902494858
2024-02-02,111.0135762874904,61.567471076122274,73.68610604366503,80.15512942249538,111.77836519033455,86.79602148570478,82.50353775863192
2024-02-09,110.31569029827526,58.668911271610966,70.65501179218592,75.2000947050398,116.14541910449616,90.62036448119471,80.36059670936015
2024-02-16,109.67232030835117,59.81403426794735,72.44337411935835,73.88847269225106,116.14541910449616,90.62036448119471,84.53934647780575
2024-02-23,111.14988292471182,55.96717625065435,75.21683589170202,72.57682215384791,125.4370749988438,91.57645634183181,89.68243185791812
2024-03-01,113.78332316247106,57.14806767095112,75.83334917696125,74.03419579339896,123.11416813309204,94.1537222887499,91.71824057709193
2024-03-08,118.7830612647086,61.151489066948564,83.30665266391742,78.70023037999327,138.35243793059263,105.3773505337404,102.96871078878715
2024-03-15,117.62172605334315,61.09739429304789,85.49209553858526,83.09687619562438,148.29448917220824,104.17184978260454,100.61147925060783
2024-03-22,117.66534683949301,60.89903008177798,85.0335960357734,82.80377550769353,142.99826113920972,105.62677572227817,98.46851237262442
2024-03-29,120.89852962542895,64.63196328801425,91.16202599260329,89.83843448575627,156.2852785551117,117.34922174826619,113.79061035415192
2024-04-05,126.8033358120997,71.50271558629034,94.75347767632826,93.79541500668391,162.6965269032508,123.62613439444432,128.14836755827034
2024-04-12,128.46627678620098,69.68132915477757,93.91292643879004,93.50230718734946,170.8731340511173,137.63488562647422,156.6495863118573
2024-04-19,130.76713016025948,70.36659645205589,97.56551943711362,99.21796314989818,173.1031746813984,130.65129815917723,138.86310896482553
2024-04-26,127.29949729606366,77.05701374365263,100.13303215351117,98.77829785519471,169.75815164443082,124.66535440289486,139.50599592877515
2024-05-03,125.34758358881399,73.32408769754527,99.3994570916833,96.57996425027375,163.62570102208772,120.00964029005621,135.22010349874694
2024-05-10,129.07148357994208,76.62421975180273,104.5344825244784,111.23551210787532,169.47942973554305,127.45047738993425,146.149140559952
2024-05-17,131.51954545996068,78.8784001751654,107.1478542446588,117.24428302116208,174.49689795119968,125.9955595992801,155.36381238395808
2024-05-24,127.17409252758097,75.70450119355769,103.47997893551945,118.27014256032365,165.57692497234578,120.05120028945318,147.4349041563666
2024-05-31,126.65066971617271,75.63237721506643,104.85559212164284,119.59969292176102,161.76735278441384,119.76021510151844,147.4349041563666
2024-06-07,125.68562138688408,73.22006534476844,98.07635421523493,108.8607190522935,165.01942429188904,119.92649584420379,162.29914173257552
2024-06-14,127.11411228272553,74.05458552913603,98.7681141706917,109.00782564573967,160.6026155317002,114.64723505805974,139.94269745352665
2024-06-21,126.29627245939703,76.66698720177078,100.27461684826481,112.09711402793442,162.76402290580432,116.26842544237972,148.9712475815286
2024-06-28,126.91238112187683,75.9594662238461,100.53594315608085,122.39478237987062,165.11339934964255,113.81585579169152,140.80256625813564
2024-07-05,130.2273612013407,80.74888361060097,107.29983235932745,124.60140980717756,170.75190281485436,115.81116766077915,157.35492710052773
2024-07-12,131.61768890099913,86.1914121557079,115.47798112948469,135.487440350266,173.66509169675965,117.64019878718143,160.79437132450977
2024-07-19,130.60901978556063,85.26618029820362,114.01759095374113,129.75019762902224,168.59047648652316,127.36317694414214,159.93451285138542
2024-07-26,129.76391863478787,84.77634871947181,112.83392407431718,126.66090211542391,148.9497841871707,117.09060446574418,141.66242473126002
2024-08-02,132.25560130095633,88.0055954975391,115.47798112948469,128.72043721209187,149.98349086823248,126.52800023469175,150.9059420604142
2024-08-09,132.6045542789602,86.55424452799679,113.98686940474735,124.74845934939492,145.1111267378183,121.0158893656518,139.94269745352665
2024-08-16,136.23031082904984,91.08967066199473,122.97973675434983,134.89901397648134,150.12473776826866,118.46863625751392,140.3726215243465
2024-08-23,136.76462219800177,94.40962195306979,127.26865813525026,135.03994477441051,151.92207234904285,127.11262719091482,147.03656343412763
2024-08-30,135.96859942334572,96.85875120621321,125.85273875970044,133.4165092706464,151.35448801979126,112.74772306209186,137.79302544200416
2024-09-06,135.95223996464014,91.77005475135772,118.77766863278545,122.93800991764299,139.62452244824928,107.1938566171872,128.33454091169773
2024-09-13,140.7393317260953,97.91358855708295,128.47886988156512,145.22328959524648,138.8677465016183,106.77626826246198,134.78351562032663
2024-09-20,142.8438982180769,99.29906634067078,128.41705257217527,141.0909407284087,150.2193383155151,109.8246371750935,143.59710887866095
2024-09-27,144.17425898407495,98.25996695314105,126.3934259506554,139.61506822792109,165.63858307296545,116.33895520606221,145.74678089018346
2024-10-04,144.2560429664078,97.2390757734246,121.75909537411331,139.024744900779,171.5981521903126,122.31041000569209,153.05560374045203
2024-10-11,144.89941295633187,98.98916164127053,122.74774982760623,144.92810653746463,163.08446306844675,114.37630460708891,140.80256625813564
2024-10-18,147.95812590886342,105.04152552560895,133.1131883867716,156.58730959598103,166.77373277724158,118.17631463038289,151.55084366387092
2024-10-25,149.44113945959344,88.26988301566587,134.20996579285287,155.40660589046806,162.98988147542735,114.41806018295364,150.6909851907466
2024-11-01,149.31574800230575,82.50919414252766,132.54159857678954,147.2894854228762,163.1790636156932,109.32353766863886,144.24201048211768
2024-11-08,146.52963501302202,82.10813384199844,129.51384204959206,154.5211422939657,161.66551172243126,106.35869620577579,132.84881080995638
