ym,ECY
1939.6666666666667,1.7934373511527428
1939.75,1.6031261671560353
1939.8333333333333,1.695121525565662
1939.9166666666667,1.8823727111642048
1940.0,1.8449926158429526
1940.0833333333333,2.0555367211535196
1940.1666666666667,2.151560517606964
1940.25,2.040533302472749
1940.3333333333333,3.0844754648737385
1940.4166666666667,3.9474300571291088
1940.5,3.7104691099934834
1940.5833333333333,3.6383899673062
1940.6666666666667,3.309206681458913
1940.75,3.3345933452265024
1940.8333333333333,3.2690244174055803
1940.9166666666667,3.900533222390959
1941.0,4.047838438753473
1941.0833333333333,4.62896330682669
1941.1666666666667,4.747715933885118
1941.25,5.1653928535461064
1941.3333333333333,5.583163087433986
1941.4166666666667,5.790160303011869
1941.5,5.373104057833633
1941.5833333333333,5.642892003608928
1941.6666666666667,5.919969516273362
1941.75,6.569975715858943
1941.8333333333333,7.255785021929934
1941.9166666666667,8.09662774390674
1942.0,8.377724425041956
1942.0833333333333,9.014327718468035
1942.1666666666667,9.989484720160222
1942.25,10.721421232122589
1942.3333333333333,11.04579168774196
1942.4166666666667,10.592353761816538
1942.5,10.353127198083714
1942.5833333333333,10.656446054631461
1942.6666666666667,10.652043750087252
1942.75,10.252615661656947
1942.8333333333333,10.323139333544542
1942.9166666666667,10.50825805493547
1943.0,10.119365235814598
1943.0833333333333,9.765444905290487
1943.1666666666667,9.905521660067995
1943.25,9.86649542606926
1943.3333333333333,9.667360744853056
1943.4166666666667,9.466776785756378
1943.5,8.897387762529995
1943.5833333333333,9.186150004782789
1943.6666666666667,9.145613260539237
1943.75,9.262224462976597
1943.8333333333333,9.729135245136993
1943.9166666666667,9.635154866849566
1944.0,9.368843717874288
1944.0833333333333,9.386811511961996
1944.1666666666667,9.170751556267561
1944.25,9.472082308911103
1944.3333333333333,9.345016828904624
1944.4166666666667,9.000715082036129
1944.5,8.915965960239099
1944.5833333333333,9.070582138511664
1944.6666666666667,9.09055027843642
1944.75,8.981533233906127
1944.8333333333333,9.069407014654805
1944.9166666666667,9.09300412662582
1945.0,8.718708882936275
1945.0833333333333,8.400173904196741
1945.1666666666667,8.427300332071185
1945.25,8.169453955308411
1945.3333333333333,7.996185719630161
1945.4166666666667,8.14532593658243
1945.5,8.316111469724172
1945.5833333333333,8.302016885970822
1945.6666666666667,7.821597266288069
1945.75,7.545994251796662
1945.8333333333333,7.264603473680929
1945.9166666666667,7.25881746980294
1946.0,7.016934325454079
1946.0833333333333,6.899061579392485
1946.1666666666667,7.3446233699462145
1946.25,7.022564907240902
1946.3333333333333,7.083960614331001
1946.4166666666667,7.210057268285235
1946.5,8.273944558974865
1946.5833333333333,8.659838147711223
1946.6666666666667,10.051583018992165
1946.75,10.584847069030607
1946.8333333333333,11.046659850288854
1946.9166666666667,10.931230061839763
1947.0,10.777967416384971
1947.0833333333333,10.41170862048277
1947.1666666666667,11.005042001644608
1947.25,11.230527663572895
1947.3333333333333,11.28485529039903
1947.4166666666667,11.023126451262737
1947.5,10.556057364060727
1947.5833333333333,10.95109223780216
1947.6666666666667,11.508689211783992
1947.75,11.239659547338416
1947.8333333333333,11.469919212401681
1947.9166666666667,11.913197089243802
1948.0,12.413325641961878
1948.0833333333333,12.812050084785856
1948.1666666666667,12.594515689644098
1948.25,12.16950031054999
1948.3333333333333,11.918067168503871
1948.4166666666667,11.753481139368555
1948.5,12.243242819353195
1948.5833333333333,12.641558155058846
1948.6666666666667,12.803093301492222
1948.75,12.607485528211438
1948.8333333333333,13.051732404994572
1948.9166666666667,13.103783423521193
1949.0,12.98559844076208
1949.0833333333333,13.343503412765608
1949.1666666666667,13.31319178392586
1949.25,13.55435854372077
1949.3333333333333,13.60556744549115
1949.4166666666667,14.359678892669796
1949.5,13.653175430332103
1949.5833333333333,13.436488137167558
1949.6666666666667,13.21939924064729
1949.75,12.920684542664873
1949.8333333333333,12.919955980889686
1949.9166666666667,12.538752170992378
1950.0,12.377451331835166
1950.0833333333333,12.139665169662326
1950.1666666666667,12.164080233493053
1950.25,11.924266123305864
1950.3333333333333,11.726693985923523
1950.4166666666667,11.605312575784083
1950.5,12.624655831063288
1950.5833333333333,12.260690914540668
1950.6666666666667,12.04616466375262
1950.75,11.865823581629897
1950.8333333333333,11.977266934561012
1950.9166666666667,12.189353128627989
1951.0,11.898759156334359
1951.0833333333333,11.844055145727522
1951.1666666666667,12.0096636801555
1951.25,11.848676067127077
1951.3333333333333,11.868144406708799
1951.4166666666667,11.820658882878607
1951.5,11.692697213559157
1951.5833333333333,11.208956621321098
1951.6666666666667,11.01696347260776
1951.75,10.997701425032115
1951.8333333333333,11.31357503596432
1951.9166666666667,11.071067066355054
1952.0,10.676999643852499
1952.0833333333333,10.623068016404314
1952.1666666666667,10.479452379456074
1952.25,10.520389396216313
1952.3333333333333,10.40653796912547
1952.4166666666667,10.270816211925103
1952.5,10.13275880719154
1952.5833333333333,10.050683182892763
1952.6666666666667,10.19276473573111
